split,label,path
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0047.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0143.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-171519-A-21.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\4-144085-A-16.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-160993-A-3.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-58923-B-27.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0155.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0179.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0119.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-99644-C-4.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0837.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0012.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\3-155312-A-0.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-195497-B-11.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0052.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0297.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0812.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\2-114587-A-0.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0313.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0651.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0145.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0106.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0220.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0465.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-1791-A-26.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\1-43382-A-1.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-215179-A-13.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-103427-A-3.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-262641-A-15.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0436.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0829.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-17742-A-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-47819-C-5.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0643.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-139749-A-15.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0130.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-184871-A-24.wav
train,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\3-142006-A-10.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-215658-B-12.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0163.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-91912-A-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-166324-A-15.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0038.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0056.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0139.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0030.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-15689-B-4.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-101404-A-34.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0725.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0250.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0100.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0100.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0711.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-81851-A-31.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0601.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0242.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-54747-A-46.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-171041-A-38.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0084.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-87780-A-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-87799-A-24.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0035.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\2-95035-A-1.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-86160-A-27.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0233.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-205589-B-17.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-84393-A-32.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0102.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0045.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0378.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\3-144891-B-19.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\1-26806-A-1.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-23996-B-35.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-172881-A-48.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0069.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0035.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0656.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-198360-A-49.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0040.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-188703-A-8.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0071.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0279.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0249.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0170.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-155858-F-25.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0042.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-142601-A-21.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-216280-A-39.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0155.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-177779-A-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-252248-A-34.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\3-116135-A-1.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-157187-A-12.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-54084-A-42.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0060.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0350.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-132830-A-32.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0051.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0114.wav
train,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\4-180380-A-10.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0286.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0017.wav
train,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\1-50060-A-10.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-129678-A-13.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0052.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-157611-B-41.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-72695-A-26.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0026.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-212604-C-15.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-187284-A-30.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0113.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0061.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-182025-A-30.wav
train,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\1-24524-A-19.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0076.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-253084-B-2.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-30709-A-23.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0035.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0412.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0076.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0008.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-31748-A-21.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-119720-A-18.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0098.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0577.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-170383-A-38.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-144827-B-11.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0023.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-151085-A-20.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-85945-A-18.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0306.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0088.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-187201-B-4.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-182795-A-14.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-250629-A-37.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-108760-A-14.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\2-108766-A-9.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0783.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0156.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0541.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0423.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0238.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0003.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0160.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-32834-A-4.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0841.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-50625-A-17.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0033.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0082.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-80482-A-20.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0397.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-115921-A-22.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-70962-A-4.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0141.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\5-157204-B-16.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-61618-A-46.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-233019-A-31.wav
train,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0080.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\2-116400-A-0.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0248.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-125875-A-13.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0720.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\4-253649-A-6.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-57191-A-46.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-168446-A-45.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-57318-A-13.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0507.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-39901-A-11.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0728.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0735.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-195497-A-11.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0104.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0222.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-108451-A-17.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-204119-A-39.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-80785-A-7.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0189.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0213.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0002.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-68595-B-15.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-119125-A-45.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0690.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-122820-A-36.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-141240-B-44.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0371.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-64332-A-18.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0020.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-97793-A-31.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-135860-A-49.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0095.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0235.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-210593-A-29.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0657.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0003.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0053.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-172299-A-5.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-139331-A-27.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0117.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-67422-A-18.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0186.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0032.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0145.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0168.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-115545-B-48.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-165845-B-45.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0011.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0019.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0163.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-103401-A-33.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-238938-A-27.wav
train,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0047.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-117883-A-37.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0039.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0057.wav
train,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0164.wav
train,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0084.wav
train,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\5-212454-A-0.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-165933-A-45.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-36164-A-26.wav
train,other,F:\audio_dataset\ESC-50-master\audio\1-23706-A-49.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-164243-A-26.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0773.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0533.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-160128-A-7.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0209.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-165823-B-41.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0020.wav
train,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0008.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-167063-A-11.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0204.wav
train,other,F:\audio_dataset\ESC-50-master\audio\5-156026-B-4.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\3-187549-B-6.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0033.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-172733-A-36.wav
train,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0025.wav
train,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0042.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0070.wav
train,other,F:\audio_dataset\ESC-50-master\audio\3-115382-A-44.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0053.wav
train,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0157.wav
train,other,F:\audio_dataset\ESC-50-master\audio\2-112213-B-39.wav
train,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\5-200334-A-1.wav
train,outdoor_wind,F:\audio_dataset\ESC-50-master\audio\2-109371-C-16.wav
train,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0299.wav
train,other,F:\audio_dataset\ESC-50-master\audio\4-216211-A-14.wav
